ID;Fail;Total (ms);Filtering (ms);Timeout;Restarts;Restarting (ms);Query;In;Candidates;Out
1;success;2509;612;false;0;0;CONSTRUCT { ?v1 a :C2 . ?v2 a :C3 } WHERE { :a1 a :C1 . ?v1 :p1 ?v2 };∃:p1.⊤ ⊑ ∃:p1.:C3;2;
2;success;21;14;false;0;0;CONSTRUCT { ?v1 a :C2 . ?v1 a :C1 } WHERE { ?v1 a :C1 };;2;:C2٭٭ ⊑ :C1٭٭,:C1٭٭ ⊑ :C2٭٭
3;success;46;16;false;0;0;CONSTRUCT { ?v2 a :C1 . ?v2 a :C2 } WHERE { ?v1 :p1 ?v2 };;2;:C1٭٭ ⊑ :C2٭٭,:C2٭٭ ⊑ :C1٭٭
4;success;16;4;false;0;0;CONSTRUCT { ?v2 a :C1 } WHERE { ?v1 :p1 ?v2 };;0;
5;success;17;2;false;0;0;CONSTRUCT { ?v1 a :C3 } WHERE { ?v1 a :C1 . ?v1 a :C2 };;0;
6;success;43;16;false;0;0;CONSTRUCT { :a1 :p1 :a2 } WHERE { ?v1 a :C1 . ?v1 a :C2 };;2;
7;success;11;4;false;0;0;CONSTRUCT { ?v1 a :C2 } WHERE { ?v1 a :C1 };;0;
8;success;19;12;false;0;0;CONSTRUCT { ?v1 a :C2 . ?v1 a :C3 } WHERE { ?v1 a :C1 };;2;:C2٭٭ ⊑ :C3٭٭,:C3٭٭ ⊑ :C2٭٭
9;success;26;17;false;0;0;CONSTRUCT { ?v1 a :C3 . ?v1 a :C4 } WHERE { ?v1 a :C1 . ?v1 a :C2 };;2;:C3٭٭ ⊑ :C4٭٭,:C4٭٭ ⊑ :C3٭٭
10;success;64;33;false;0;0;CONSTRUCT { ?v1 a :C2 . ?v2 a :C3 } WHERE { ?v1 a :C1 . ?v2 :p1 ?v1 };;2;
11;success;31;20;false;0;0;CONSTRUCT { ?v1 a :C2 . ?v1 a :C3 } WHERE { ?v1 a :C1 };;2;:C2٭٭ ⊑ :C3٭٭,:C3٭٭ ⊑ :C2٭٭
12;success;33;23;false;0;0;CONSTRUCT { ?v1 :p1 ?v1 } WHERE { ?v1 a :C1 };;2;
13;success;17;11;false;0;0;CONSTRUCT { :a2 a :C2 . ?v1 a :C3 } WHERE { ?v1 a :C1 };;2;
